# Copyright (C) 2025 by Curiosio
# Licensed under ECL (Educational Community License)

osm_id	name	country	area	bounding_box
6482767	Amiais de Baixo	Portugal	6.5946081682873805	POLYGON((-8.7509778576661 39.4291721242625,-8.7509778576661 39.461953496117,-8.71485713558724 39.461953496117,-8.71485713558724 39.4291721242625,-8.7509778576661 39.4291721242625))
6545000	Avelar	Portugal	8.95012734796707	POLYGON((-8.37369590679049 39.9082341842696,-8.37369590679049 39.9487821437856,-8.33478937537288 39.9487821437856,-8.33478937537288 39.9082341842696,-8.37369590679049 39.9082341842696))
6545029	Golpilheira	Portugal	5.314403712932032	POLYGON((-8.83873127093185 39.6663470431935,-8.83873127093185 39.6955291420063,-8.79588273045175 39.6955291420063,-8.79588273045175 39.6663470431935,-8.83873127093185 39.6663470431935))
6483234	Meia Via	Portugal	4.28165669157516	POLYGON((-8.51761117262296 39.4621722637899,-8.51761117262296 39.4880867614695,-8.48592833299836 39.4880867614695,-8.48592833299836 39.4621722637899,-8.51761117262296 39.4621722637899))
6483278	Tancos	Portugal	2.1341341231784914	POLYGON((-8.41127197871734 39.4554895400277,-8.41127197871734 39.4769956595522,-8.38474342281123 39.4769956595522,-8.38474342281123 39.4554895400277,-8.41127197871734 39.4554895400277))
6458479	Nossa Senhora de Fátima	Portugal	9.594737820158027	POLYGON((-8.49963240941094 39.4434948689483,-8.49963240941094 39.4924416630823,-8.45686173681131 39.4924416630823,-8.45686173681131 39.4434948689483,-8.49963240941094 39.4434948689483))
6547150	Moita	Portugal	8.830734566456343	POLYGON((-8.9733076717055 39.6884734235529,-8.9733076717055 39.7308134339674,-8.93248034335664 39.7308134339674,-8.93248034335664 39.6884734235529,-8.9733076717055 39.6884734235529))
6458547	Pombalinho	Portugal	8.043243161001314	POLYGON((-8.59126404545603 39.3165037552706,-8.59126404545603 39.3520164540932,-8.5428152201896 39.3520164540932,-8.5428152201896 39.3165037552706,-8.59126404545603 39.3165037552706))
6545133	Pó	Portugal	7.069864735699191	POLYGON((-9.23899086825313 39.3017633403496,-9.23899086825313 39.3369204788397,-9.1857493545711 39.3369204788397,-9.1857493545711 39.3017633403496,-9.23899086825313 39.3017633403496))
5643371	Segude	Portugal	2.575766974746292	POLYGON((-8.39622931236798 42.0363502820723,-8.39622931236798 42.0583484193131,-8.37229126745666 42.0583484193131,-8.37229126745666 42.0363502820723,-8.39622931236798 42.0363502820723))
4640267	Friestas	Portugal	4.510746603706488	POLYGON((-8.57795467286391 42.0366609992229,-8.57795467286391 42.0539881532822,-8.54400788119216 42.0539881532822,-8.54400788119216 42.0366609992229,-8.57795467286391 42.0366609992229))
5627854	Mozelos	Portugal	3.647685154655831	POLYGON((-8.5660559745759 41.917442424358,-8.5660559745759 41.9419747462043,-8.54317061288415 41.9419747462043,-8.54317061288415 41.917442424358,-8.5660559745759 41.917442424358))
4113899	Tabuadelo e São Faustino	Portugal	5.435790640960753	POLYGON((-8.302339843065 41.3820274882108,-8.302339843065 41.4100582488037,-8.26582181877572 41.4100582488037,-8.26582181877572 41.3820274882108,-8.302339843065 41.3820274882108))
4173976	Arões (São Romão)	Portugal	6.164927870444185	POLYGON((-8.23851391351255 41.4431473203237,-8.23851391351255 41.4732722994245,-8.20286383529691 41.4732722994245,-8.20286383529691 41.4431473203237,-8.23851391351255 41.4431473203237))
4173974	Armil	Portugal	5.006439567684551	POLYGON((-8.20853276787025 41.4088434595768,-8.20853276787025 41.4337262287948,-8.17722594042201 41.4337262287948,-8.17722594042201 41.4088434595768,-8.20853276787025 41.4088434595768))
4174013	Cepães e Fareja	Portugal	7.960294492763432	POLYGON((-8.24796090512231 41.4078458454611,-8.24796090512231 41.4451065901905,-8.18660813992025 41.4451065901905,-8.18660813992025 41.4078458454611,-8.24796090512231 41.4078458454611))
4175613	Moreira do Castelo	Portugal	6.60108177311759	POLYGON((-8.07732270704915 41.3317989334436,-8.07732270704915 41.3647681437482,-8.04394253203191 41.3647681437482,-8.04394253203191 41.3317989334436,-8.07732270704915 41.3317989334436))
4175616	Vale de Bouro	Portugal	8.501608633852843	POLYGON((-8.05005377763572 41.425330495481,-8.05005377763572 41.4633816536798,-7.98221015043509 41.4633816536798,-7.98221015043509 41.425330495481,-8.05005377763572 41.425330495481))
4202135	Mateus	Portugal	4.4538502252883525	POLYGON((-7.72831333467295 41.291566552582,-7.72831333467295 41.3134237900305,-7.69354997799402 41.3134237900305,-7.69354997799402 41.291566552582,-7.72831333467295 41.291566552582))
4202137	Parada de Cunhos	Portugal	7.567288734944407	POLYGON((-7.79029491025111 41.265806952473,-7.79029491025111 41.2985441516978,-7.74839126171577 41.2985441516978,-7.74839126171577 41.265806952473,-7.79029491025111 41.265806952473))
4202162	Vila Real	Portugal	7.6204342921102945	POLYGON((-7.75996331723712 41.2875151596831,-7.75996331723712 41.3180994670777,-7.72060282194363 41.3180994670777,-7.72060282194363 41.2875151596831,-7.75996331723712 41.2875151596831))
4203505	Medrões	Portugal	5.525092385020578	POLYGON((-7.83792272810172 41.1943659800684,-7.83792272810172 41.2216045669923,-7.79617950919311 41.2216045669923,-7.79617950919311 41.1943659800684,-7.83792272810172 41.1943659800684))
4203939	Celeirós	Portugal	5.639288925827802	POLYGON((-7.57536036556266 41.2276842966402,-7.57536036556266 41.2492681164072,-7.53149744716052 41.2492681164072,-7.53149744716052 41.2276842966402,-7.57536036556266 41.2276842966402))
4204532	Santa Eugénia	Portugal	9.835567405628602	POLYGON((-7.43298552589542 41.3311967775196,-7.43298552589542 41.3627831414387,-7.38723215305151 41.3627831414387,-7.38723215305151 41.3311967775196,-7.43298552589542 41.3311967775196))
5731121	Sampaio	Portugal	9.266565273883222	POLYGON((-7.12691153051622 41.2738700918688,-7.12691153051622 41.3077612277035,-7.07101370789945 41.3077612277035,-7.07101370789945 41.2738700918688,-7.12691153051622 41.2738700918688))
5830057	Lomba	Portugal	3.898769377402831	POLYGON((-8.08679400617811 41.2330689988769,-8.08679400617811 41.2562490682843,-8.05353545257594 41.2562490682843,-8.05353545257594 41.2330689988769,-8.08679400617811 41.2330689988769))
5830056	Jazente	Portugal	3.602562143404851	POLYGON((-8.07127306843367 41.2319302335118,-8.07127306843367 41.2497387602704,-8.03223058254659 41.2497387602704,-8.03223058254659 41.2319302335118,-8.07127306843367 41.2319302335118))
5830063	Salvador do Monte	Portugal	8.0349604600785	POLYGON((-8.11720371852968 41.2252791933436,-8.11720371852968 41.2545100748328,-8.07365554059169 41.2545100748328,-8.07365554059169 41.2252791933436,-8.11720371852968 41.2252791933436))
5830067	Vila Chã do Marão	Portugal	7.214300426217342	POLYGON((-8.05370057606845 41.2716444451192,-8.05370057606845 41.3070270568045,-8.01492605962582 41.3070270568045,-8.01492605962582 41.2716444451192,-8.05370057606845 41.2716444451192))
5830097	Figueiró (Santiago e Santa Cristina)	Portugal	8.723817307848035	POLYGON((-8.19314602439559 41.2823138534878,-8.19314602439559 41.3143875412574,-8.14274136584262 41.3143875412574,-8.14274136584262 41.2823138534878,-8.19314602439559 41.2823138534878))
5837275	Friande	Portugal	3.53740865172593	POLYGON((-8.19227983852164 41.3579250741783,-8.19227983852164 41.3768662475127,-8.16213457521519 41.3768662475127,-8.16213457521519 41.3579250741783,-8.19227983852164 41.3579250741783))
5837276	Idães	Portugal	7.647518178975333	POLYGON((-8.28011547825753 41.3104127589534,-8.28011547825753 41.3433416523038,-8.23773766545966 41.3433416523038,-8.23773766545966 41.3104127589534,-8.28011547825753 41.3104127589534))
5837279	Pinheiro	Portugal	3.846696816478198	POLYGON((-8.16476976175392 41.3580101504955,-8.16476976175392 41.3805965297011,-8.13838336292562 41.3805965297011,-8.13838336292562 41.3580101504955,-8.16476976175392 41.3580101504955))
5837281	Refontoura	Portugal	3.700139036748161	POLYGON((-8.20727824842226 41.3262860719073,-8.20727824842226 41.3490096628678,-8.17374183472987 41.3490096628678,-8.17374183472987 41.3262860719073,-8.20727824842226 41.3262860719073))
5837282	Regilde	Portugal	3.31620586589004	POLYGON((-8.27829861692564 41.3519024252911,-8.27829861692564 41.3782843817106,-8.25264680809147 41.3782843817106,-8.25264680809147 41.3519024252911,-8.27829861692564 41.3519024252911))
5837283	Revinhade	Portugal	3.578303021030094	POLYGON((-8.27859466574571 41.3322802223238,-8.27859466574571 41.3571577947618,-8.25302106006816 41.3571577947618,-8.25302106006816 41.3322802223238,-8.27859466574571 41.3322802223238))
5837311	Vila Verde e Santão	Portugal	3.3734017654323942	POLYGON((-8.19836434585432 41.3020209651342,-8.19836434585432 41.3225405346552,-8.16648562115256 41.3225405346552,-8.16648562115256 41.3020209651342,-8.19836434585432 41.3020209651342))
5837310	Macieira da Lixa e Caramos	Portugal	9.288377732700681	POLYGON((-8.18317600202778 41.3315224982769,-8.18317600202778 41.3619567696048,-8.12841158035815 41.3619567696048,-8.12841158035815 41.3315224982769,-8.18317600202778 41.3315224982769))
5904421	Macieira	Portugal	1.6634478032395608	POLYGON((-8.25430432944404 41.284773355336,-8.25430432944404 41.2964259609468,-8.23261984301996 41.2964259609468,-8.23261984301996 41.284773355336,-8.25430432944404 41.284773355336))
5904418	Aveleda	Portugal	4.0952618612932445	POLYGON((-8.26154394685307 41.2645789198391,-8.26154394685307 41.2859885636581,-8.23265454409912 41.2859885636581,-8.23265454409912 41.2645789198391,-8.26154394685307 41.2645789198391))
5904426	Vilar do Torno e Alentém	Portugal	4.057221641215003	POLYGON((-8.2385492013249 41.2737906314267,-8.2385492013249 41.2914981562521,-8.2017545742309 41.2914981562521,-8.2017545742309 41.2737906314267,-8.2385492013249 41.2737906314267))
5904425	Torno	Portugal	4.035563090169004	POLYGON((-8.22597961550687 41.2848549950729,-8.22597961550687 41.311629056923,-8.19150736232515 41.311629056923,-8.19150736232515 41.2848549950729,-8.22597961550687 41.2848549950729))
5904423	Nevogilde	Portugal	3.694285377348091	POLYGON((-8.33380357974065 41.2462443448373,-8.33380357974065 41.2698066290293,-8.30452643014587 41.2698066290293,-8.30452643014587 41.2462443448373,-8.33380357974065 41.2462443448373))
5904445	Nespereira e Casais	Portugal	5.0148182503048995	POLYGON((-8.31940640375467 41.2446099575375,-8.31940640375467 41.2771019860945,-8.29044022276764 41.2771019860945,-8.29044022276764 41.2446099575375,-8.31940640375467 41.2446099575375))
5910267	Constance	Portugal	5.150467246810616	POLYGON((-8.18745974128268 41.1981404348865,-8.18745974128268 41.2279252763564,-8.15209196556592 41.2279252763564,-8.15209196556592 41.1981404348865,-8.18745974128268 41.1981404348865))
5928405	Beire	Portugal	3.5540601933755234	POLYGON((-8.33481552691077 41.233243426282,-8.33481552691077 41.2564924787524,-8.30784985475418 41.2564924787524,-8.30784985475418 41.233243426282,-8.33481552691077 41.233243426282))
5830065	Travanca	Portugal	9.339409503294432	POLYGON((-8.21147640844575 41.2583783231474,-8.21147640844575 41.2911310288931,-8.16743721861985 41.2911310288931,-8.16743721861985 41.2583783231474,-8.21147640844575 41.2583783231474))
5837307	Vila Fria e Vizela (São Jorge)	Portugal	3.2528689309232877	POLYGON((-8.26058170436875 41.374793570496,-8.26058170436875 41.395220771444,-8.22630231877906 41.395220771444,-8.22630231877906 41.374793570496,-8.26058170436875 41.374793570496))
5837280	Pombeiro de Ribavizela	Portugal	5.1769254852292494	POLYGON((-8.23734530857209 41.3702365811976,-8.23734530857209 41.3968552425629,-8.20126825620878 41.3968552425629,-8.20126825620878 41.3702365811976,-8.23734530857209 41.3702365811976))
5904444	Figueiras e Covas	Portugal	4.662609214703405	POLYGON((-8.33552455210022 41.2668028902081,-8.33552455210022 41.2947013843689,-8.30900001950764 41.2947013843689,-8.30900001950764 41.2668028902081,-8.33552455210022 41.2668028902081))
5904424	Sousela	Portugal	7.228223993270532	POLYGON((-8.33421772957647 41.2891978267452,-8.33421772957647 41.3169429320779,-8.28830585494353 41.3169429320779,-8.28830585494353 41.2891978267452,-8.33421772957647 41.2891978267452))
5630056	Cornes	Portugal	6.6847521083153545	POLYGON((-8.69344816232049 41.9295000435302,-8.69344816232049 41.9656553828691,-8.66636891537587 41.9656553828691,-8.66636891537587 41.9295000435302,-8.69344816232049 41.9295000435302))
5630065	Reboreda e Nogueira	Portugal	9.752616088970182	POLYGON((-8.74418575006749 41.9361911491955,-8.74418575006749 41.9737045244866,-8.68535266877842 41.9737045244866,-8.68535266877842 41.9361911491955,-8.74418575006749 41.9361911491955))
5630066	Vila Nova de Cerveira e Lovelhe	Portugal	7.491178127322123	POLYGON((-8.75427152651812 41.9298206513266,-8.75427152651812 41.9658621644204,-8.70738223815613 41.9658621644204,-8.70738223815613 41.9298206513266,-8.75427152651812 41.9298206513266))
7540331	Candelária	Portugal	8.840111447823217	POLYGON((-25.8410202814245 37.810309953155,-25.8410202814245 37.844294463391,-25.7753906501282 37.844294463391,-25.7753906501282 37.810309953155,-25.8410202814245 37.810309953155))
7448354	São Brás	Portugal	4.8525070125473935	POLYGON((-27.1487129305756 38.7446323180035,-27.1487129305756 38.7737690707201,-27.11677913677 38.7737690707201,-27.11677913677 38.7446323180035,-27.1487129305756 38.7446323180035))
2197242	Santa Eulália	Portugal	6.068518835858142	POLYGON((-8.31797251157877 41.3410645406687,-8.31797251157877 41.3662857711368,-8.27762060477792 41.3662857711368,-8.27762060477792 41.3410645406687,-8.31797251157877 41.3410645406687))
2197244	Vizela (Santo Adrião)	Portugal	3.2405008729021394	POLYGON((-8.3011542228611 41.3519024252911,-8.3011542228611 41.3772456962694,-8.27364372699822 41.3772456962694,-8.27364372699822 41.3519024252911,-8.3011542228611 41.3519024252911))
3383100	Bonfim	Portugal	3.3211858363382634	POLYGON((-8.60469386599678 41.1383506431691,-8.60469386599678 41.1671802829535,-8.5864078222144 41.1671802829535,-8.5864078222144 41.1383506431691,-8.60469386599678 41.1383506431691))
4112135	Guardizela	Portugal	4.27966362226138	POLYGON((-8.38087643178213 41.3760596569703,-8.38087643178213 41.3986403364817,-8.34790244379269 41.3986403364817,-8.34790244379269 41.3760596569703,-8.38087643178213 41.3760596569703))
5832266	Viariz	Portugal	6.6894352698894854	POLYGON((-8.00014784232158 41.1556848380271,-8.00014784232158 41.185994973369,-7.95602148070267 41.185994973369,-7.95602148070267 41.1556848380271,-8.00014784232158 41.1556848380271))
5832263	Loivos do Monte	Portugal	9.391802043629188	POLYGON((-8.01482472241648 41.1722866221858,-8.01482472241648 41.220203950972,-7.95756123631566 41.220203950972,-7.95756123631566 41.1722866221858,-8.01482472241648 41.1722866221858))
5832282	Loivos da Ribeira e Tresouras	Portugal	7.694246968656143	POLYGON((-7.93695357299228 41.1286949421703,-7.93695357299228 41.1628603338769,-7.90011100141214 41.1628603338769,-7.90011100141214 41.1286949421703,-7.93695357299228 41.1286949421703))
5837274	Aião	Portugal	2.987625298555809	POLYGON((-8.21119553087041 41.2939122281851,-8.21119553087041 41.3114784341229,-8.18531682391733 41.3114784341229,-8.18531682391733 41.2939122281851,-8.21119553087041 41.2939122281851))
5837277	Jugueiros	Portugal	8.019204912390027	POLYGON((-8.22412185048751 41.3863163404267,-8.22412185048751 41.4118733499359,-8.17944152888785 41.4118733499359,-8.17944152888785 41.3863163404267,-8.22412185048751 41.3863163404267))
5837308	Pedreira, Rande e Sernande	Portugal	7.509886867145791	POLYGON((-8.24859440936419 41.3129033576624,-8.24859440936419 41.3478725738833,-8.19784760152368 41.3478725738833,-8.19784760152368 41.3129033576624,-8.24859440936419 41.3129033576624))
5913209	Ferreira	Portugal	7.249823986073187	POLYGON((-8.37788266742567 41.2518645785532,-8.37788266742567 41.280719196409,-8.33135765657559 41.280719196409,-8.33135765657559 41.2518645785532,-8.37788266742567 41.2518645785532))
5913219	Frazão Arreigada	Portugal	7.825578807477808	POLYGON((-8.42685192506013 41.2424619272112,-8.42685192506013 41.2752710431652,-8.38407186472898 41.2752710431652,-8.38407186472898 41.2424619272112,-8.42685192506013 41.2424619272112))
5928132	Eja	Portugal	5.283367105342488	POLYGON((-8.3173266021202 41.0755376666152,-8.3173266021202 41.1037506497831,-8.28537763706987 41.1037506497831,-8.28537763706987 41.0755376666152,-8.3173266021202 41.0755376666152))
5928126	Cabeça Santa	Portugal	7.430076234346271	POLYGON((-8.29910006985037 41.1143709401991,-8.29910006985037 41.1561416517501,-8.26258732616012 41.1561416517501,-8.26258732616012 41.1143709401991,-8.29910006985037 41.1143709401991))
5991746	Vilar de Andorinho	Portugal	7.5724758902072455	POLYGON((-8.59821423574849 41.0868906191876,-8.59821423574849 41.1162811759323,-8.55261056369525 41.1162811759323,-8.55261056369525 41.0868906191876,-8.59821423574849 41.0868906191876))
6021193	Fornos	Portugal	4.4055523767297515	POLYGON((-8.2737807711151 41.0406552869112,-8.2737807711151 41.065857155183,-8.2367241257279 41.065857155183,-8.2367241257279 41.0406552869112,-8.2737807711151 41.0406552869112))
6021991	São Roque	Portugal	7.5345784886434215	POLYGON((-8.48421523962776 40.8488751630064,-8.48421523962776 40.8932785465252,-8.45043122451563 40.8932785465252,-8.45043122451563 40.8488751630064,-8.48421523962776 40.8488751630064))
6022117	Cortegaça	Portugal	9.866385845130592	POLYGON((-8.66290643499391 40.9241667817289,-8.66290643499391 40.9508456251589,-8.60271020479172 40.9508456251589,-8.60271020479172 40.9241667817289,-8.66290643499391 40.9241667817289))
6022118	Esmoriz	Portugal	9.805634895340178	POLYGON((-8.65931705259794 40.9477957858702,-8.65931705259794 40.9761794245867,-8.59971384204528 40.9761794245867,-8.59971384204528 40.9477957858702,-8.65931705259794 40.9477957858702))
6022191	Fiães	Portugal	6.824823054977634	POLYGON((-8.53824817260744 40.9683422613004,-8.53824817260744 41.0003556831862,-8.50752732401006 41.0003556831862,-8.50752732401006 40.9683422613004,-8.53824817260744 40.9683422613004))
6022198	Rio Meão	Portugal	7.147715770764	POLYGON((-8.60431131593595 40.9388872477203,-8.60431131593595 40.970134563656,-8.56327226071292 40.970134563656,-8.56327226071292 40.9388872477203,-8.60431131593595 40.9388872477203))
6022196	Nogueira da Regedoura	Portugal	5.457608378274512	POLYGON((-8.60294255114769 40.996279982768,-8.60294255114769 41.0155638921232,-8.556819955469 41.0155638921232,-8.556819955469 40.996279982768,-8.60294255114769 40.996279982768))
6022194	Milheirós de Poiares	Portugal	8.409315114867834	POLYGON((-8.49281456936959 40.9024572334143,-8.49281456936959 40.9386082979827,-8.45262904334675 40.9386082979827,-8.45262904334675 40.9024572334143,-8.49281456936959 40.9024572334143))
6338921	Cujó	Portugal	9.045886226109939	POLYGON((-7.85764140677452 40.9258278234808,-7.85764140677452 40.9659065640572,-7.81149525794788 40.9659065640572,-7.81149525794788 40.9258278234808,-7.85764140677452 40.9258278234808))
6354419	Moimenta	Portugal	7.000448238488378	POLYGON((-8.21338873965479 41.0395119953183,-8.21338873965479 41.06819989712,-8.17627560024019 41.06819989712,-8.17627560024019 41.0395119953183,-8.21338873965479 41.0395119953183))
6338928	São Joaninho	Portugal	8.612692709635803	POLYGON((-7.87802225579802 40.8987591377342,-7.87802225579802 40.936134295442,-7.8316873465119 40.936134295442,-7.8316873465119 40.8987591377342,-7.87802225579802 40.8987591377342))
4058000	Lama	Portugal	3.5271980069768185	POLYGON((-8.56300144142139 41.5599268451842,-8.56300144142139 41.5780130643949,-8.52528044638865 41.5780130643949,-8.52528044638865 41.5599268451842,-8.56300144142139 41.5599268451842))
4136026	Cabreiros e Passos (São Julião)	Portugal	5.1683415108195305	POLYGON((-8.51523691473002 41.5162108615447,-8.51523691473002 41.5535310339677,-8.47592570502721 41.5535310339677,-8.47592570502721 41.5162108615447,-8.51523691473002 41.5162108615447))
4139389	Ferreiros e Gondizalves	Portugal	4.59206829026899	POLYGON((-8.46590698380197 41.5217599329027,-8.46590698380197 41.5508710369955,-8.43357253502467 41.5508710369955,-8.43357253502467 41.5217599329027,-8.46590698380197 41.5217599329027))
4169366	Caires	Portugal	5.09669515277443	POLYGON((-8.37551301957947 41.6337802969602,-8.37551301957947 41.6601757482439,-8.33641345293179 41.6601757482439,-8.33641345293179 41.6337802969602,-8.37551301957947 41.6337802969602))
5714293	Torre e Vila Mou	Portugal	6.875003302522459	POLYGON((-8.72909254084198 41.7085266728813,-8.72909254084198 41.7399536968211,-8.69027318121738 41.7399536968211,-8.69027318121738 41.7085266728813,-8.72909254084198 41.7085266728813))
4640206	Barroças e Taias	Portugal	2.9551931000671523	POLYGON((-8.51760723312847 41.9921668396928,-8.51760723312847 42.0083761831449,-8.48670164738516 42.0083761831449,-8.48670164738516 41.9921668396928,-8.51760723312847 41.9921668396928))
4640191	Abedim	Portugal	8.387147708645838	POLYGON((-8.5361166546304 41.966032819969,-8.5361166546304 41.9943391775383,-8.49021173697713 41.9943391775383,-8.49021173697713 41.966032819969,-8.5361166546304 41.966032819969))
4640269	São Pedro da Torre	Portugal	8.463945189180556	POLYGON((-8.681907455117 41.9654023332123,-8.681907455117 42.0032989291165,-8.64533654101871 42.0032989291165,-8.64533654101871 41.9654023332123,-8.681907455117 41.9654023332123))
5630063	Campos e Vila Meã	Portugal	9.512684748330795	POLYGON((-8.73056842635276 41.9588796199817,-8.73056842635276 41.990664635006,-8.67317124889635 41.990664635006,-8.67317124889635 41.9588796199817,-8.73056842635276 41.9588796199817))
7397629	Fazenda	Portugal	9.908698793829384	POLYGON((-31.2081812064682 39.3811517818863,-31.2081812064682 39.4260166729938,-31.1580186172789 39.4260166729938,-31.1580186172789 39.3811517818863,-31.2081812064682 39.3811517818863))
7397633	Fajãzinha	Portugal	6.429310689414086	POLYGON((-31.264784282418 39.4140039808226,-31.264784282418 39.4392128898931,-31.2128058377251 39.4392128898931,-31.2128058377251 39.4140039808226,-31.264784282418 39.4140039808226))
7397631	Lajedo	Portugal	7.102880873367311	POLYGON((-31.2593907791829 39.3710841941655,-31.2593907791829 39.403619640981,-31.2278109531483 39.403619640981,-31.2278109531483 39.3710841941655,-31.2593907791829 39.3710841941655))
7397632	Mosteiro	Portugal	6.2702929596215995	POLYGON((-31.2647666804213 39.400804327343,-31.2647666804213 39.4286026577609,-31.2235277168076 39.4286026577609,-31.2235277168076 39.400804327343,-31.2647666804213 39.400804327343))
3957267	Brufe	Portugal	2.6802604109994044	POLYGON((-8.55160196928639 41.4030743632605,-8.55160196928639 41.4228379689343,-8.52768554968526 41.4228379689343,-8.52768554968526 41.4030743632605,-8.55160196928639 41.4030743632605))
3963305	Antas e Abade de Vermoim	Portugal	5.85868007468391	POLYGON((-8.5211898261829 41.3862337786804,-8.5211898261829 41.4144283216613,-8.48566874545708 41.4144283216613,-8.48566874545708 41.3862337786804,-8.5211898261829 41.3862337786804))
4048405	Balugães	Portugal	2.945421609330446	POLYGON((-8.64786795959614 41.6316995733164,-8.64786795959614 41.6543797460185,-8.62709567569445 41.6543797460185,-8.62709567569445 41.6316995733164,-8.64786795959614 41.6316995733164))
4052267	Panque	Portugal	6.794316682793133	POLYGON((-8.61204722583187 41.6157268509909,-8.61204722583187 41.6439042948893,-8.56903850718211 41.6439042948893,-8.56903850718211 41.6157268509909,-8.61204722583187 41.6157268509909))
4053158	Airó	Portugal	3.260726751489199	POLYGON((-8.57193655020436 41.5030190870541,-8.57193655020436 41.5236479565925,-8.54152725694794 41.5236479565925,-8.54152725694794 41.5030190870541,-8.57193655020436 41.5030190870541))
4053206	Aldreu	Portugal	5.1796694149646525	POLYGON((-8.73105801331712 41.586660422442,-8.73105801331712 41.6131406985858,-8.67620273181711 41.6131406985858,-8.67620273181711 41.586660422442,-8.73105801331712 41.586660422442))
4056256	Cambeses	Portugal	3.570475059218241	POLYGON((-8.54124176932586 41.4711837806107,-8.54124176932586 41.4941434897837,-8.5136716781314 41.4941434897837,-8.5136716781314 41.4711837806107,-8.54124176932586 41.4711837806107))
4056803	Galegos (São Martinho)	Portugal	3.369282365252906	POLYGON((-8.57290952152474 41.5480489340161,-8.57290952152474 41.575271846781,-8.54874374030422 41.575271846781,-8.54874374030422 41.5480489340161,-8.57290952152474 41.5480489340161))
4057990	Gilmonde	Portugal	6.0155263624647946	POLYGON((-8.67227966585577 41.4956397433191,-8.67227966585577 41.5241106376477,-8.64260286711769 41.5241106376477,-8.64260286711769 41.4956397433191,-8.67227966585577 41.4956397433191))
4114429	Forjães	Portugal	8.969000378463052	POLYGON((-8.75854604567951 41.5847016554893,-8.75854604567951 41.6249358803696,-8.72192475634316 41.6249358803696,-8.72192475634316 41.5847016554893,-8.75854604567951 41.5847016554893))
4114428	Antas	Portugal	9.782477212118025	POLYGON((-8.81157440756385 41.583924317789,-8.81157440756385 41.616162961413,-8.74579147125846 41.616162961413,-8.74579147125846 41.583924317789,-8.81157440756385 41.583924317789))
4161499	Turiz	Portugal	3.911450561962473	POLYGON((-8.46557765882631 41.6224740315885,-8.46557765882631 41.6425297465879,-8.43484826068769 41.6425297465879,-8.43484826068769 41.6224740315885,-8.46557765882631 41.6224740315885))
4165438	Carreiras (São Miguel) e Carreiras (Santiago)	Portugal	4.760020484225806	POLYGON((-8.50370743927681 41.6477354951919,-8.50370743927681 41.6741627977077,-8.46636723410523 41.6741627977077,-8.46636723410523 41.6477354951919,-8.50370743927681 41.6477354951919))
4167465	Vila Verde e Barbudo	Portugal	8.131062840141581	POLYGON((-8.46513056811102 41.6353710983635,-8.46513056811102 41.6604746469111,-8.41534340436485 41.6604746469111,-8.41534340436485 41.6353710983635,-8.46513056811102 41.6353710983635))
4640263	Fontoura	Portugal	9.954604184515647	POLYGON((-8.65818775878336 41.9340959248592,-8.65818775878336 41.9754267541317,-8.60553473852315 41.9754267541317,-8.60553473852315 41.9340959248592,-8.65818775878336 41.9340959248592))
4640272	São Julião e Silva	Portugal	8.883536757930246	POLYGON((-8.66883956515531 41.9271671922389,-8.66883956515531 41.972818054407,-8.63574915253076 41.972818054407,-8.63574915253076 41.9271671922389,-8.66883956515531 41.9271671922389))
4648465	Padroso	Portugal	8.61154471715161	POLYGON((-8.50799310636941 41.9245400523272,-8.50799310636941 41.966032819969,-8.47086194586299 41.966032819969,-8.47086194586299 41.9245400523272,-8.50799310636941 41.9245400523272))
4648484	Jolda (Madalena) e Rio Cabrão	Portugal	4.584789059427112	POLYGON((-8.52355997694326 41.7924321220382,-8.52355997694326 41.8210258950672,-8.48150863927401 41.8210258950672,-8.48150863927401 41.7924321220382,-8.52355997694326 41.7924321220382))
4648477	Arcos de Valdevez (Salvador), Vila Fonche e Parada	Portugal	5.715331788742127	POLYGON((-8.45489416886036 41.8374303692252,-8.45489416886036 41.8620737512886,-8.41745371612686 41.8620737512886,-8.41745371612686 41.8374303692252,-8.45489416886036 41.8374303692252))
5627857	Romarigães	Portugal	7.733717850215949	POLYGON((-8.65028513283332 41.8443356325166,-8.65028513283332 41.8741419316588,-8.60402088299097 41.8741419316588,-8.60402088299097 41.8443356325166,-8.65028513283332 41.8443356325166))
5627855	Padornelo	Portugal	7.230806386275273	POLYGON((-8.55893931968643 41.9161395413287,-8.55893931968643 41.9475800601325,-8.50046154727286 41.9475800601325,-8.50046154727286 41.9161395413287,-8.55893931968643 41.9161395413287))
5630058	Gondarém	Portugal	7.446706788679288	POLYGON((-8.78575403865688 41.9080473167288,-8.78575403865688 41.9302381539236,-8.71230400788059 41.9302381539236,-8.71230400788059 41.9080473167288,-8.78575403865688 41.9080473167288))
5631385	Lanhelas	Portugal	5.465379700369544	POLYGON((-8.80799005430976 41.8953490686971,-8.80799005430976 41.9173692503433,-8.7740897822006 41.9173692503433,-8.7740897822006 41.8953490686971,-8.80799005430976 41.8953490686971))
5631384	Dem	Portugal	6.970330324982663	POLYGON((-8.79083841730289 41.8188744281607,-8.79083841730289 41.8549617902649,-8.74398542258166 41.8549617902649,-8.74398542258166 41.8188744281607,-8.79083841730289 41.8188744281607))
